targetId,drugId,maxClinicalStage
ENSG00000159131,CHEMBL2360464,APPROVAL
ENSG00000131759,CHEMBL547,APPROVAL
ENSG00000172819,CHEMBL547,APPROVAL
ENSG00000077092,CHEMBL547,APPROVAL
ENSG00000022355,CHEMBL4594301,APPROVAL
ENSG00000094755,CHEMBL4594301,APPROVAL
ENSG00000109158,CHEMBL4594301,APPROVAL
ENSG00000166206,CHEMBL4594301,APPROVAL
ENSG00000182256,CHEMBL4594301,APPROVAL
ENSG00000145864,CHEMBL4594301,APPROVAL
ENSG00000102287,CHEMBL4594301,APPROVAL
ENSG00000113327,CHEMBL4594301,APPROVAL
ENSG00000163285,CHEMBL4594301,APPROVAL
ENSG00000268089,CHEMBL4594301,APPROVAL
ENSG00000011677,CHEMBL4594301,APPROVAL
ENSG00000145863,CHEMBL4594301,APPROVAL
ENSG00000163288,CHEMBL4594301,APPROVAL
ENSG00000151834,CHEMBL4594301,APPROVAL
ENSG00000186297,CHEMBL4594301,APPROVAL
ENSG00000187730,CHEMBL4594301,APPROVAL
ENSG00000168412,CHEMBL45,APPROVAL
ENSG00000134640,CHEMBL45,APPROVAL
ENSG00000197891,CHEMBL4594446,APPROVAL
ENSG00000169083,CHEMBL1445,APPROVAL
ENSG00000133019,CHEMBL551466,APPROVAL
ENSG00000188778,CHEMBL1201002,APPROVAL
ENSG00000043591,CHEMBL1201002,APPROVAL
ENSG00000169252,CHEMBL1201002,APPROVAL
ENSG00000103546,CHEMBL1574,APPROVAL
ENSG00000182674,CHEMBL284348,APPROVAL
ENSG00000171126,CHEMBL284348,APPROVAL
ENSG00000151079,CHEMBL284348,APPROVAL
ENSG00000129159,CHEMBL284348,APPROVAL
ENSG00000168418,CHEMBL284348,APPROVAL
ENSG00000185760,CHEMBL284348,APPROVAL
ENSG00000111262,CHEMBL284348,APPROVAL
ENSG00000075043,CHEMBL284348,APPROVAL
ENSG00000170745,CHEMBL284348,APPROVAL
ENSG00000166006,CHEMBL284348,APPROVAL
ENSG00000171385,CHEMBL284348,APPROVAL
ENSG00000143105,CHEMBL284348,APPROVAL
ENSG00000182255,CHEMBL284348,APPROVAL
ENSG00000116396,CHEMBL284348,APPROVAL
ENSG00000183960,CHEMBL284348,APPROVAL
ENSG00000177301,CHEMBL284348,APPROVAL
ENSG00000164794,CHEMBL284348,APPROVAL
ENSG00000158445,CHEMBL284348,APPROVAL
ENSG00000178342,CHEMBL284348,APPROVAL
ENSG00000117013,CHEMBL284348,APPROVAL
ENSG00000184408,CHEMBL284348,APPROVAL
ENSG00000173826,CHEMBL284348,APPROVAL
ENSG00000055118,CHEMBL284348,APPROVAL
ENSG00000177272,CHEMBL284348,APPROVAL
ENSG00000104848,CHEMBL284348,APPROVAL
ENSG00000124134,CHEMBL284348,APPROVAL
ENSG00000131398,CHEMBL284348,APPROVAL
ENSG00000168263,CHEMBL284348,APPROVAL
ENSG00000184156,CHEMBL284348,APPROVAL
ENSG00000053918,CHEMBL284348,APPROVAL
ENSG00000156486,CHEMBL284348,APPROVAL
ENSG00000026559,CHEMBL284348,APPROVAL
ENSG00000135519,CHEMBL284348,APPROVAL
ENSG00000140015,CHEMBL284348,APPROVAL
ENSG00000102057,CHEMBL284348,APPROVAL
ENSG00000089558,CHEMBL284348,APPROVAL
ENSG00000143473,CHEMBL284348,APPROVAL
ENSG00000130037,CHEMBL284348,APPROVAL
ENSG00000162975,CHEMBL284348,APPROVAL
ENSG00000184611,CHEMBL284348,APPROVAL
ENSG00000112038,CHEMBL270190,APPROVAL
ENSG00000187266,CHEMBL1201565,APPROVAL
ENSG00000118271,CHEMBL4650226,APPROVAL
ENSG00000145864,CHEMBL3989949,APPROVAL
ENSG00000011677,CHEMBL3989949,APPROVAL
ENSG00000113327,CHEMBL3989949,APPROVAL
ENSG00000136531,CHEMBL3989949,APPROVAL
ENSG00000186297,CHEMBL3989949,APPROVAL
ENSG00000182256,CHEMBL3989949,APPROVAL
ENSG00000151834,CHEMBL3989949,APPROVAL
ENSG00000145863,CHEMBL3989949,APPROVAL
ENSG00000109158,CHEMBL3989949,APPROVAL
ENSG00000163285,CHEMBL3989949,APPROVAL
ENSG00000094755,CHEMBL3989949,APPROVAL
ENSG00000153253,CHEMBL3989949,APPROVAL
ENSG00000196876,CHEMBL3989949,APPROVAL
ENSG00000102287,CHEMBL3989949,APPROVAL
ENSG00000144285,CHEMBL3989949,APPROVAL
ENSG00000163288,CHEMBL3989949,APPROVAL
ENSG00000136546,CHEMBL3989949,APPROVAL
ENSG00000007314,CHEMBL3989949,APPROVAL
ENSG00000183873,CHEMBL3989949,APPROVAL
ENSG00000166206,CHEMBL3989949,APPROVAL
ENSG00000168356,CHEMBL3989949,APPROVAL
ENSG00000022355,CHEMBL3989949,APPROVAL
ENSG00000185313,CHEMBL3989949,APPROVAL
ENSG00000187730,CHEMBL3989949,APPROVAL
ENSG00000268089,CHEMBL3989949,APPROVAL
ENSG00000169432,CHEMBL3989949,APPROVAL
ENSG00000113161,CHEMBL503,APPROVAL
ENSG00000142192,CHEMBL3833321,APPROVAL
ENSG00000140675,CHEMBL2107830,APPROVAL
ENSG00000146648,CHEMBL1079742,APPROVAL
ENSG00000197122,CHEMBL571546,APPROVAL
ENSG00000105639,CHEMBL5314649,APPROVAL
ENSG00000102010,CHEMBL5314649,APPROVAL
ENSG00000010671,CHEMBL5314649,APPROVAL
ENSG00000135605,CHEMBL5314649,APPROVAL
ENSG00000074966,CHEMBL5314649,APPROVAL
ENSG00000113263,CHEMBL5314649,APPROVAL
ENSG00000103546,CHEMBL1200912,APPROVAL
ENSG00000185010,CHEMBL4594603,APPROVAL
ENSG00000077238,CHEMBL2108675,APPROVAL
ENSG00000120217,CHEMBL3301587,APPROVAL
ENSG00000170989,CHEMBL1096146,APPROVAL
ENSG00000112038,CHEMBL2219416,APPROVAL
ENSG00000187486,CHEMBL783,APPROVAL
ENSG00000006071,CHEMBL783,APPROVAL
ENSG00000006071,CHEMBL817,APPROVAL
ENSG00000187486,CHEMBL817,APPROVAL
ENSG00000115718,CHEMBL5315087,APPROVAL
ENSG00000115598,CHEMBL4297911,APPROVAL
ENSG00000196083,CHEMBL4297911,APPROVAL
ENSG00000164509,CHEMBL4297794,APPROVAL
ENSG00000088832,CHEMBL1200686,APPROVAL
ENSG00000184160,CHEMBL1705,APPROVAL
ENSG00000150594,CHEMBL1705,APPROVAL
ENSG00000274286,CHEMBL1705,APPROVAL
ENSG00000197766,CHEMBL4250860,APPROVAL
ENSG00000151834,CHEMBL407,APPROVAL
ENSG00000145863,CHEMBL407,APPROVAL
ENSG00000113327,CHEMBL407,APPROVAL
ENSG00000163285,CHEMBL407,APPROVAL
ENSG00000145864,CHEMBL407,APPROVAL
ENSG00000022355,CHEMBL407,APPROVAL
ENSG00000102287,CHEMBL407,APPROVAL
ENSG00000094755,CHEMBL407,APPROVAL
ENSG00000163288,CHEMBL407,APPROVAL
ENSG00000166206,CHEMBL407,APPROVAL
ENSG00000011677,CHEMBL407,APPROVAL
ENSG00000186297,CHEMBL407,APPROVAL
ENSG00000182256,CHEMBL407,APPROVAL
ENSG00000109158,CHEMBL407,APPROVAL
ENSG00000268089,CHEMBL407,APPROVAL
ENSG00000187730,CHEMBL407,APPROVAL
ENSG00000228716,CHEMBL1201746,APPROVAL
ENSG00000152270,CHEMBL1200759,APPROVAL
ENSG00000172572,CHEMBL1200759,APPROVAL
ENSG00000146648,CHEMBL3545063,APPROVAL
ENSG00000171720,CHEMBL3545368,APPROVAL
ENSG00000163517,CHEMBL3545368,APPROVAL
ENSG00000048052,CHEMBL3545368,APPROVAL
ENSG00000100429,CHEMBL3545368,APPROVAL
ENSG00000116478,CHEMBL3545368,APPROVAL
ENSG00000094631,CHEMBL3545368,APPROVAL
ENSG00000061273,CHEMBL3545368,APPROVAL
ENSG00000108840,CHEMBL3545368,APPROVAL
ENSG00000068024,CHEMBL3545368,APPROVAL
ENSG00000147099,CHEMBL3545368,APPROVAL
ENSG00000196591,CHEMBL3545368,APPROVAL
ENSG00000140538,CHEMBL4298138,APPROVAL
ENSG00000124145,CHEMBL4298138,APPROVAL
ENSG00000047936,CHEMBL4298138,APPROVAL
ENSG00000019582,CHEMBL4298138,APPROVAL
ENSG00000148053,CHEMBL4298138,APPROVAL
ENSG00000198400,CHEMBL4298138,APPROVAL
ENSG00000168356,CHEMBL698,APPROVAL
ENSG00000169432,CHEMBL698,APPROVAL
ENSG00000183873,CHEMBL698,APPROVAL
ENSG00000136546,CHEMBL698,APPROVAL
ENSG00000153253,CHEMBL698,APPROVAL
ENSG00000196876,CHEMBL698,APPROVAL
ENSG00000185313,CHEMBL698,APPROVAL
ENSG00000136531,CHEMBL698,APPROVAL
ENSG00000007314,CHEMBL698,APPROVAL
ENSG00000144285,CHEMBL698,APPROVAL
ENSG00000198400,CHEMBL3989939,APPROVAL
ENSG00000148053,CHEMBL3989939,APPROVAL
ENSG00000140538,CHEMBL3989939,APPROVAL
ENSG00000112164,CHEMBL2107841,APPROVAL
ENSG00000184588,CHEMBL484785,APPROVAL
ENSG00000065989,CHEMBL484785,APPROVAL
ENSG00000113448,CHEMBL484785,APPROVAL
ENSG00000105650,CHEMBL484785,APPROVAL
ENSG00000183873,CHEMBL1404,APPROVAL
ENSG00000007314,CHEMBL1404,APPROVAL
ENSG00000122420,CHEMBL2364612,APPROVAL
ENSG00000106348,CHEMBL866,APPROVAL
ENSG00000178035,CHEMBL866,APPROVAL
ENSG00000113580,CHEMBL1766,APPROVAL
ENSG00000117400,CHEMBL3989691,APPROVAL
ENSG00000109163,CHEMBL2028987,APPROVAL
ENSG00000105675,CHEMBL2146140,APPROVAL
ENSG00000186009,CHEMBL2146140,APPROVAL
ENSG00000007402,CHEMBL3545257,APPROVAL
ENSG00000153956,CHEMBL3545257,APPROVAL
ENSG00000112164,CHEMBL4297839,APPROVAL
ENSG00000010310,CHEMBL4297839,APPROVAL
ENSG00000160712,CHEMBL3833307,APPROVAL
ENSG00000134352,CHEMBL3833307,APPROVAL
ENSG00000175535,CHEMBL175247,APPROVAL
ENSG00000182333,CHEMBL175247,APPROVAL
ENSG00000172819,CHEMBL3707313,APPROVAL
ENSG00000133019,CHEMBL550,APPROVAL
ENSG00000168539,CHEMBL550,APPROVAL
ENSG00000137070,CHEMBL1201573,APPROVAL
ENSG00000100346,CHEMBL697,APPROVAL
ENSG00000006283,CHEMBL697,APPROVAL
ENSG00000196557,CHEMBL697,APPROVAL
ENSG00000105976,CHEMBL4594292,APPROVAL
ENSG00000141736,CHEMBL2364649,APPROVAL
ENSG00000069535,CHEMBL1201142,APPROVAL
ENSG00000077097,CHEMBL452231,APPROVAL
ENSG00000131747,CHEMBL452231,APPROVAL
ENSG00000112038,CHEMBL3989768,APPROVAL
ENSG00000012124,CHEMBL2108611,APPROVAL
ENSG00000104368,CHEMBL2108791,APPROVAL
ENSG00000065325,CHEMBL2104987,APPROVAL
ENSG00000169252,CHEMBL1201731,APPROVAL
ENSG00000043591,CHEMBL1201731,APPROVAL
ENSG00000196839,CHEMBL1580,APPROVAL
ENSG00000106128,CHEMBL2111290,APPROVAL
ENSG00000196639,CHEMBL1201759,APPROVAL
ENSG00000142192,CHEMBL3039540,APPROVAL
ENSG00000048462,CHEMBL4594505,APPROVAL
ENSG00000167286,CHEMBL4594505,APPROVAL
ENSG00000160654,CHEMBL4594505,APPROVAL
ENSG00000198851,CHEMBL4594505,APPROVAL
ENSG00000082556,CHEMBL299400,APPROVAL
ENSG00000112038,CHEMBL299400,APPROVAL
ENSG00000160882,CHEMBL3707393,APPROVAL
ENSG00000146648,CHEMBL1743047,APPROVAL
ENSG00000164270,CHEMBL1516474,APPROVAL
ENSG00000134853,CHEMBL1743049,APPROVAL
ENSG00000111424,CHEMBL3544909,APPROVAL
ENSG00000113580,CHEMBL1200989,APPROVAL
ENSG00000185624,CHEMBL2105662,APPROVAL
ENSG00000138823,CHEMBL2105662,APPROVAL
ENSG00000172752,CHEMBL2108709,APPROVAL
ENSG00000197565,CHEMBL2108709,APPROVAL
ENSG00000204291,CHEMBL2108709,APPROVAL
ENSG00000060718,CHEMBL2108709,APPROVAL
ENSG00000142156,CHEMBL2108709,APPROVAL
ENSG00000142173,CHEMBL2108709,APPROVAL
ENSG00000204262,CHEMBL2108709,APPROVAL
ENSG00000204248,CHEMBL2108709,APPROVAL
ENSG00000139219,CHEMBL2108709,APPROVAL
ENSG00000164692,CHEMBL2108709,APPROVAL
ENSG00000108821,CHEMBL2108709,APPROVAL
ENSG00000206384,CHEMBL2108709,APPROVAL
ENSG00000182871,CHEMBL2108709,APPROVAL
ENSG00000171502,CHEMBL2108709,APPROVAL
ENSG00000134871,CHEMBL2108709,APPROVAL
ENSG00000163359,CHEMBL2108709,APPROVAL
ENSG00000188153,CHEMBL2108709,APPROVAL
ENSG00000196739,CHEMBL2108709,APPROVAL
ENSG00000215018,CHEMBL2108709,APPROVAL
ENSG00000187498,CHEMBL2108709,APPROVAL
ENSG00000130635,CHEMBL2108709,APPROVAL
ENSG00000169031,CHEMBL2108709,APPROVAL
ENSG00000080573,CHEMBL2108709,APPROVAL
ENSG00000168542,CHEMBL2108709,APPROVAL
ENSG00000081052,CHEMBL2108709,APPROVAL
ENSG00000109163,CHEMBL1200501,APPROVAL
ENSG00000087085,CHEMBL211471,APPROVAL
ENSG00000160013,CHEMBL1237119,APPROVAL
ENSG00000183813,CHEMBL1743041,APPROVAL
ENSG00000133019,CHEMBL3833319,APPROVAL
ENSG00000108576,CHEMBL2105732,APPROVAL
ENSG00000103546,CHEMBL2105732,APPROVAL
ENSG00000139626,CHEMBL1743087,APPROVAL
ENSG00000115232,CHEMBL1743087,APPROVAL
ENSG00000160801,CHEMBL3301581,APPROVAL
ENSG00000186297,CHEMBL1200472,APPROVAL
ENSG00000187730,CHEMBL1200472,APPROVAL
ENSG00000163285,CHEMBL1200472,APPROVAL
ENSG00000109158,CHEMBL1200472,APPROVAL
ENSG00000166206,CHEMBL1200472,APPROVAL
ENSG00000022355,CHEMBL1200472,APPROVAL
ENSG00000182256,CHEMBL1200472,APPROVAL
ENSG00000145864,CHEMBL1200472,APPROVAL
ENSG00000113327,CHEMBL1200472,APPROVAL
ENSG00000163288,CHEMBL1200472,APPROVAL
ENSG00000151834,CHEMBL1200472,APPROVAL
ENSG00000102287,CHEMBL1200472,APPROVAL
ENSG00000011677,CHEMBL1200472,APPROVAL
ENSG00000145863,CHEMBL1200472,APPROVAL
ENSG00000268089,CHEMBL1200472,APPROVAL
ENSG00000094755,CHEMBL1200472,APPROVAL
ENSG00000095303,CHEMBL1201141,APPROVAL
ENSG00000073756,CHEMBL1201141,APPROVAL
ENSG00000120217,CHEMBL3707227,APPROVAL
ENSG00000151577,CHEMBL1423,APPROVAL
ENSG00000102468,CHEMBL1423,APPROVAL
ENSG00000069696,CHEMBL1423,APPROVAL
ENSG00000184845,CHEMBL1423,APPROVAL
ENSG00000149295,CHEMBL1423,APPROVAL
ENSG00000169676,CHEMBL1423,APPROVAL
ENSG00000188389,CHEMBL4297840,APPROVAL
ENSG00000169252,CHEMBL1951071,APPROVAL
ENSG00000158104,CHEMBL1337,APPROVAL
ENSG00000125675,CHEMBL1214124,APPROVAL
ENSG00000120251,CHEMBL1214124,APPROVAL
ENSG00000155511,CHEMBL1214124,APPROVAL
ENSG00000152578,CHEMBL1214124,APPROVAL
ENSG00000011677,CHEMBL451,APPROVAL
ENSG00000268089,CHEMBL451,APPROVAL
ENSG00000022355,CHEMBL451,APPROVAL
ENSG00000163285,CHEMBL451,APPROVAL
ENSG00000187730,CHEMBL451,APPROVAL
ENSG00000109158,CHEMBL451,APPROVAL
ENSG00000113327,CHEMBL451,APPROVAL
ENSG00000102287,CHEMBL451,APPROVAL
ENSG00000166206,CHEMBL451,APPROVAL
ENSG00000182256,CHEMBL451,APPROVAL
ENSG00000145863,CHEMBL451,APPROVAL
ENSG00000094755,CHEMBL451,APPROVAL
ENSG00000163288,CHEMBL451,APPROVAL
ENSG00000186297,CHEMBL451,APPROVAL
ENSG00000151834,CHEMBL451,APPROVAL
ENSG00000145864,CHEMBL451,APPROVAL
ENSG00000139874,CHEMBL4297545,APPROVAL
ENSG00000278195,CHEMBL4297545,APPROVAL
ENSG00000180616,CHEMBL4297545,APPROVAL
ENSG00000132671,CHEMBL4297545,APPROVAL
ENSG00000162009,CHEMBL4297545,APPROVAL
ENSG00000159640,CHEMBL3989406,APPROVAL
ENSG00000132855,CHEMBL3545191,APPROVAL
ENSG00000112115,CHEMBL1743068,APPROVAL
ENSG00000095303,CHEMBL4297232,APPROVAL
ENSG00000073756,CHEMBL4297232,APPROVAL
ENSG00000149295,CHEMBL1201087,APPROVAL
ENSG00000140009,CHEMBL1201649,APPROVAL
ENSG00000091831,CHEMBL1201649,APPROVAL
ENSG00000171298,CHEMBL1561,APPROVAL
ENSG00000257335,CHEMBL1561,APPROVAL
ENSG00000043591,CHEMBL1557,APPROVAL
ENSG00000146648,CHEMBL1201827,APPROVAL
ENSG00000151577,CHEMBL2028019,APPROVAL
ENSG00000149295,CHEMBL2028019,APPROVAL
ENSG00000170214,CHEMBL3989562,APPROVAL
ENSG00000120907,CHEMBL3989562,APPROVAL
ENSG00000171873,CHEMBL3989562,APPROVAL
ENSG00000169083,CHEMBL1395,APPROVAL
ENSG00000169313,CHEMBL1717,APPROVAL
ENSG00000112038,CHEMBL2159122,APPROVAL
ENSG00000081248,CHEMBL1428,APPROVAL
ENSG00000102001,CHEMBL1428,APPROVAL
ENSG00000151067,CHEMBL1428,APPROVAL
ENSG00000151623,CHEMBL1428,APPROVAL
ENSG00000157388,CHEMBL1428,APPROVAL
ENSG00000109163,CHEMBL1200509,APPROVAL
ENSG00000196876,CHEMBL3707183,APPROVAL
ENSG00000168356,CHEMBL3707183,APPROVAL
ENSG00000007314,CHEMBL3707183,APPROVAL
ENSG00000169432,CHEMBL3707183,APPROVAL
ENSG00000153253,CHEMBL3707183,APPROVAL
ENSG00000183873,CHEMBL3707183,APPROVAL
ENSG00000136546,CHEMBL3707183,APPROVAL
ENSG00000136531,CHEMBL3707183,APPROVAL
ENSG00000185313,CHEMBL3707183,APPROVAL
ENSG00000144285,CHEMBL3707183,APPROVAL
ENSG00000112038,CHEMBL2443262,APPROVAL
ENSG00000175868,CHEMBL3833320,APPROVAL
ENSG00000110680,CHEMBL3833320,APPROVAL
ENSG00000112715,CHEMBL3707357,APPROVAL
ENSG00000116329,CHEMBL1201149,APPROVAL
ENSG00000082556,CHEMBL1201149,APPROVAL
ENSG00000112038,CHEMBL1201149,APPROVAL
ENSG00000185231,CHEMBL1201610,APPROVAL
ENSG00000163599,CHEMBL2108658,APPROVAL
ENSG00000146648,CHEMBL4297774,APPROVAL
ENSG00000105976,CHEMBL4297774,APPROVAL
ENSG00000010671,CHEMBL3707348,APPROVAL
ENSG00000169032,CHEMBL2105684,APPROVAL
ENSG00000126934,CHEMBL2105684,APPROVAL
ENSG00000125538,CHEMBL1201834,APPROVAL
ENSG00000067900,CHEMBL4594251,APPROVAL
ENSG00000134318,CHEMBL4594251,APPROVAL
ENSG00000106462,CHEMBL4594260,APPROVAL
ENSG00000165646,CHEMBL3137326,APPROVAL
ENSG00000169083,CHEMBL1200585,APPROVAL
ENSG00000108091,CHEMBL4559134,APPROVAL
ENSG00000170759,CHEMBL4559134,APPROVAL
ENSG00000165731,CHEMBL4559134,APPROVAL
ENSG00000188778,CHEMBL2095212,APPROVAL
ENSG00000157764,CHEMBL2105729,APPROVAL
ENSG00000026751,CHEMBL1743010,APPROVAL
ENSG00000087085,CHEMBL1555,APPROVAL
ENSG00000105639,CHEMBL4297507,APPROVAL
ENSG00000105397,CHEMBL4297507,APPROVAL
ENSG00000162434,CHEMBL4297507,APPROVAL
ENSG00000096968,CHEMBL4297507,APPROVAL
ENSG00000112964,CHEMBL3707290,APPROVAL
ENSG00000160712,CHEMBL2108730,APPROVAL
ENSG00000146648,CHEMBL939,APPROVAL
ENSG00000164344,CHEMBL1201837,APPROVAL
ENSG00000014257,CHEMBL1237024,APPROVAL
ENSG00000172572,CHEMBL1200977,APPROVAL
ENSG00000118432,CHEMBL2218896,APPROVAL
ENSG00000177455,CHEMBL2109334,APPROVAL
ENSG00000181072,CHEMBL1240,APPROVAL
ENSG00000133019,CHEMBL1240,APPROVAL
ENSG00000168539,CHEMBL1240,APPROVAL
ENSG00000144891,CHEMBL1516,APPROVAL
ENSG00000157388,CHEMBL1275868,APPROVAL
ENSG00000151067,CHEMBL1275868,APPROVAL
ENSG00000081248,CHEMBL1275868,APPROVAL
ENSG00000102001,CHEMBL1275868,APPROVAL
ENSG00000118271,CHEMBL4297537,APPROVAL
ENSG00000179546,CHEMBL1201003,APPROVAL
ENSG00000135312,CHEMBL1201003,APPROVAL
ENSG00000179097,CHEMBL1201003,APPROVAL
ENSG00000113580,CHEMBL1650,APPROVAL
ENSG00000162434,CHEMBL1795071,APPROVAL
ENSG00000096968,CHEMBL1795071,APPROVAL
ENSG00000091831,CHEMBL1200430,APPROVAL
ENSG00000010671,CHEMBL4650485,APPROVAL
ENSG00000150594,CHEMBL1200787,APPROVAL
ENSG00000171873,CHEMBL1200787,APPROVAL
ENSG00000170214,CHEMBL1200787,APPROVAL
ENSG00000184160,CHEMBL1200787,APPROVAL
ENSG00000120907,CHEMBL1200787,APPROVAL
ENSG00000274286,CHEMBL1200787,APPROVAL
ENSG00000179097,CHEMBL1200521,APPROVAL
ENSG00000179546,CHEMBL1200521,APPROVAL
ENSG00000135312,CHEMBL1200521,APPROVAL
ENSG00000169313,CHEMBL1097279,APPROVAL
ENSG00000185010,CHEMBL4594584,APPROVAL
ENSG00000113580,CHEMBL1200386,APPROVAL
ENSG00000073756,CHEMBL93645,APPROVAL
ENSG00000113161,CHEMBL2218894,APPROVAL
ENSG00000243649,CHEMBL5095401,APPROVAL
ENSG00000105675,CHEMBL1201863,APPROVAL
ENSG00000186009,CHEMBL1201863,APPROVAL
ENSG00000070019,CHEMBL2103867,APPROVAL
ENSG00000120907,CHEMBL1201044,APPROVAL
ENSG00000146648,CHEMBL1201577,APPROVAL
ENSG00000147955,CHEMBL1256696,APPROVAL
ENSG00000118432,CHEMBL190461,APPROVAL
ENSG00000125384,CHEMBL4297666,APPROVAL
ENSG00000117400,CHEMBL2105758,APPROVAL
ENSG00000036828,CHEMBL4297621,APPROVAL
ENSG00000113161,CHEMBL1201753,APPROVAL
ENSG00000159131,CHEMBL3989962,APPROVAL
ENSG00000228716,CHEMBL3989962,APPROVAL
ENSG00000179546,CHEMBL2138684,APPROVAL
ENSG00000135312,CHEMBL2138684,APPROVAL
ENSG00000166736,CHEMBL289469,APPROVAL
ENSG00000101180,CHEMBL4164059,APPROVAL
ENSG00000176884,CHEMBL1200395,APPROVAL
ENSG00000198785,CHEMBL1200395,APPROVAL
ENSG00000136531,CHEMBL1200395,APPROVAL
ENSG00000196876,CHEMBL1200395,APPROVAL
ENSG00000185313,CHEMBL1200395,APPROVAL
ENSG00000153253,CHEMBL1200395,APPROVAL
ENSG00000161509,CHEMBL1200395,APPROVAL
ENSG00000007314,CHEMBL1200395,APPROVAL
ENSG00000136546,CHEMBL1200395,APPROVAL
ENSG00000196639,CHEMBL1200395,APPROVAL
ENSG00000169432,CHEMBL1200395,APPROVAL
ENSG00000116032,CHEMBL1200395,APPROVAL
ENSG00000103546,CHEMBL1200395,APPROVAL
ENSG00000105464,CHEMBL1200395,APPROVAL
ENSG00000183454,CHEMBL1200395,APPROVAL
ENSG00000168356,CHEMBL1200395,APPROVAL
ENSG00000144285,CHEMBL1200395,APPROVAL
ENSG00000273079,CHEMBL1200395,APPROVAL
ENSG00000183873,CHEMBL1200395,APPROVAL
ENSG00000012504,CHEMBL240597,APPROVAL
ENSG00000177272,CHEMBL1200728,APPROVAL
ENSG00000185760,CHEMBL1200728,APPROVAL
ENSG00000143105,CHEMBL1200728,APPROVAL
ENSG00000089558,CHEMBL1200728,APPROVAL
ENSG00000140015,CHEMBL1200728,APPROVAL
ENSG00000173826,CHEMBL1200728,APPROVAL
ENSG00000183960,CHEMBL1200728,APPROVAL
ENSG00000102057,CHEMBL1200728,APPROVAL
ENSG00000156486,CHEMBL1200728,APPROVAL
ENSG00000055118,CHEMBL1200728,APPROVAL
ENSG00000143473,CHEMBL1200728,APPROVAL
ENSG00000130037,CHEMBL1200728,APPROVAL
ENSG00000171385,CHEMBL1200728,APPROVAL
ENSG00000168418,CHEMBL1200728,APPROVAL
ENSG00000111262,CHEMBL1200728,APPROVAL
ENSG00000168263,CHEMBL1200728,APPROVAL
ENSG00000117013,CHEMBL1200728,APPROVAL
ENSG00000184156,CHEMBL1200728,APPROVAL
ENSG00000166006,CHEMBL1200728,APPROVAL
ENSG00000158445,CHEMBL1200728,APPROVAL
ENSG00000075043,CHEMBL1200728,APPROVAL
ENSG00000162975,CHEMBL1200728,APPROVAL
ENSG00000184408,CHEMBL1200728,APPROVAL
ENSG00000182255,CHEMBL1200728,APPROVAL
ENSG00000131398,CHEMBL1200728,APPROVAL
ENSG00000116396,CHEMBL1200728,APPROVAL
ENSG00000171126,CHEMBL1200728,APPROVAL
ENSG00000135519,CHEMBL1200728,APPROVAL
ENSG00000104848,CHEMBL1200728,APPROVAL
ENSG00000184611,CHEMBL1200728,APPROVAL
ENSG00000129159,CHEMBL1200728,APPROVAL
ENSG00000182674,CHEMBL1200728,APPROVAL
ENSG00000053918,CHEMBL1200728,APPROVAL
ENSG00000177301,CHEMBL1200728,APPROVAL
ENSG00000124134,CHEMBL1200728,APPROVAL
ENSG00000170745,CHEMBL1200728,APPROVAL
ENSG00000026559,CHEMBL1200728,APPROVAL
ENSG00000178342,CHEMBL1200728,APPROVAL
ENSG00000164794,CHEMBL1200728,APPROVAL
ENSG00000151079,CHEMBL1200728,APPROVAL
ENSG00000166603,CHEMBL4297533,APPROVAL
ENSG00000151577,CHEMBL1201155,APPROVAL
ENSG00000069696,CHEMBL1201155,APPROVAL
ENSG00000147246,CHEMBL1201155,APPROVAL
ENSG00000149295,CHEMBL1201155,APPROVAL
ENSG00000102468,CHEMBL1201155,APPROVAL
ENSG00000138622,CHEMBL2145077,APPROVAL
ENSG00000082175,CHEMBL1389,APPROVAL
ENSG00000170989,CHEMBL3707246,APPROVAL
ENSG00000112038,CHEMBL3989826,APPROVAL
ENSG00000258839,CHEMBL441738,APPROVAL
ENSG00000157103,CHEMBL1695,APPROVAL
ENSG00000169427,CHEMBL3989519,APPROVAL
ENSG00000171303,CHEMBL3989519,APPROVAL
ENSG00000168522,CHEMBL298734,APPROVAL
ENSG00000257365,CHEMBL298734,APPROVAL
ENSG00000149295,CHEMBL71,APPROVAL
ENSG00000102468,CHEMBL71,APPROVAL
ENSG00000069696,CHEMBL71,APPROVAL
ENSG00000151577,CHEMBL71,APPROVAL
ENSG00000188229,CHEMBL4297841,APPROVAL
ENSG00000258947,CHEMBL4297841,APPROVAL
ENSG00000198033,CHEMBL4297841,APPROVAL
ENSG00000167553,CHEMBL4297841,APPROVAL
ENSG00000104833,CHEMBL4297841,APPROVAL
ENSG00000123416,CHEMBL4297841,APPROVAL
ENSG00000137267,CHEMBL4297841,APPROVAL
ENSG00000137285,CHEMBL4297841,APPROVAL
ENSG00000152086,CHEMBL4297841,APPROVAL
ENSG00000101162,CHEMBL4297841,APPROVAL
ENSG00000117525,CHEMBL4297841,APPROVAL
ENSG00000167552,CHEMBL4297841,APPROVAL
ENSG00000176014,CHEMBL4297841,APPROVAL
ENSG00000261456,CHEMBL4297841,APPROVAL
ENSG00000127824,CHEMBL4297841,APPROVAL
ENSG00000196230,CHEMBL4297841,APPROVAL
ENSG00000088832,CHEMBL1201182,APPROVAL
